run_idx,video_id,label,input_start_frame,input_end_frame,target_frame,window_len,window_size,window_stride,frame_skip_step
1197,MVN-S-Slicing-87-001,5,25137,25147,25148,11,60,20,1
1198,MVN-S-Slicing-87-001,8,25148,25236,25237,45,60,20,2
1199,MVN-S-Slicing-87-001,3,25237,25355,25356,60,60,30,2
1199,MVN-S-Slicing-87-001,3,25357,25377,25378,11,60,30,2
1200,MVN-S-Slicing-87-001,2,25379,25497,25498,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25439,25557,25558,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25499,25617,25618,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25559,25677,25678,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25619,25737,25738,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25679,25797,25798,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25739,25857,25858,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25799,25917,25918,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25859,25977,25978,60,60,30,2
1200,MVN-S-Slicing-87-001,2,25979,25981,25982,2,60,30,2
1201,MVN-S-Slicing-87-001,4,25983,26160,26161,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26073,26250,26251,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26163,26340,26341,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26253,26430,26431,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26343,26520,26521,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26433,26610,26611,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26523,26700,26701,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26613,26790,26791,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26703,26880,26881,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26793,26970,26971,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26883,27060,27061,60,60,30,3
1201,MVN-S-Slicing-87-001,4,26973,27150,27151,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27063,27240,27241,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27153,27330,27331,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27243,27420,27421,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27333,27510,27511,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27423,27600,27601,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27513,27690,27691,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27603,27780,27781,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27693,27870,27871,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27783,27960,27961,60,60,30,3
1201,MVN-S-Slicing-87-001,4,27963,28005,28006,15,60,30,3
1202,MVN-S-Slicing-87-001,7,28007,28066,28067,60,60,20,1
1202,MVN-S-Slicing-87-001,7,28027,28086,28087,60,60,20,1
1202,MVN-S-Slicing-87-001,7,28047,28106,28107,60,60,20,1
1202,MVN-S-Slicing-87-001,7,28067,28126,28127,60,60,20,1
1202,MVN-S-Slicing-87-001,7,28127,28143,28144,17,60,20,1
1203,MVN-S-Slicing-87-001,5,28144,28203,28204,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28164,28223,28224,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28184,28243,28244,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28204,28263,28264,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28224,28283,28284,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28244,28303,28304,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28264,28323,28324,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28284,28343,28344,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28304,28363,28364,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28324,28383,28384,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28344,28403,28404,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28364,28423,28424,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28384,28443,28444,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28404,28463,28464,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28424,28483,28484,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28444,28503,28504,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28464,28523,28524,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28484,28543,28544,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28504,28563,28564,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28524,28583,28584,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28544,28603,28604,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28564,28623,28624,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28584,28643,28644,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28604,28663,28664,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28624,28683,28684,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28644,28703,28704,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28664,28723,28724,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28684,28743,28744,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28704,28763,28764,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28724,28783,28784,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28744,28803,28804,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28764,28823,28824,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28784,28843,28844,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28804,28863,28864,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28824,28883,28884,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28844,28903,28904,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28864,28923,28924,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28884,28943,28944,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28904,28963,28964,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28924,28983,28984,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28944,29003,29004,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28964,29023,29024,60,60,20,1
1203,MVN-S-Slicing-87-001,5,28984,29043,29044,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29004,29063,29064,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29024,29083,29084,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29044,29103,29104,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29064,29123,29124,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29084,29143,29144,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29104,29163,29164,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29124,29183,29184,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29144,29203,29204,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29164,29223,29224,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29184,29243,29244,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29204,29263,29264,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29224,29283,29284,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29244,29303,29304,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29264,29323,29324,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29284,29343,29344,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29304,29363,29364,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29324,29383,29384,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29344,29403,29404,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29364,29423,29424,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29384,29443,29444,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29404,29463,29464,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29424,29483,29484,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29444,29503,29504,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29464,29523,29524,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29484,29543,29544,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29504,29563,29564,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29524,29583,29584,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29544,29603,29604,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29564,29623,29624,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29584,29643,29644,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29604,29663,29664,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29624,29683,29684,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29644,29703,29704,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29664,29723,29724,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29684,29743,29744,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29704,29763,29764,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29724,29783,29784,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29744,29803,29804,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29764,29823,29824,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29784,29843,29844,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29804,29863,29864,60,60,20,1
1203,MVN-S-Slicing-87-001,5,29864,29873,29874,10,60,20,1
1204,MVN-S-Slicing-87-001,7,29874,29933,29934,60,60,20,1
1204,MVN-S-Slicing-87-001,7,29894,29953,29954,60,60,20,1
1204,MVN-S-Slicing-87-001,7,29914,29973,29974,60,60,20,1
1204,MVN-S-Slicing-87-001,7,29934,29993,29994,60,60,20,1
1204,MVN-S-Slicing-87-001,7,29994,30006,30007,13,60,20,1
1205,MVN-S-Slicing-87-001,4,30007,30184,30185,60,60,30,3
1205,MVN-S-Slicing-87-001,4,30097,30274,30275,60,60,30,3
1205,MVN-S-Slicing-87-001,4,30187,30364,30365,60,60,30,3
1205,MVN-S-Slicing-87-001,4,30367,30448,30449,28,60,30,3
1206,MVN-S-Slicing-87-001,7,30449,30508,30509,60,60,20,1
1206,MVN-S-Slicing-87-001,7,30469,30528,30529,60,60,20,1
1206,MVN-S-Slicing-87-001,7,30529,30545,30546,17,60,20,1
1207,MVN-S-Slicing-87-001,4,30546,30723,30724,60,60,30,3
1207,MVN-S-Slicing-87-001,4,30726,30747,30748,8,60,30,3
1208,MVN-S-Slicing-87-001,5,30749,30808,30809,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30769,30828,30829,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30789,30848,30849,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30809,30868,30869,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30829,30888,30889,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30849,30908,30909,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30869,30928,30929,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30889,30948,30949,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30909,30968,30969,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30929,30988,30989,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30949,31008,31009,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30969,31028,31029,60,60,20,1
1208,MVN-S-Slicing-87-001,5,30989,31048,31049,60,60,20,1
1208,MVN-S-Slicing-87-001,5,31009,31068,31069,60,60,20,1
1208,MVN-S-Slicing-87-001,5,31069,31084,31085,16,60,20,1
1209,MVN-S-Slicing-87-001,8,31085,31203,31204,60,60,20,2
1209,MVN-S-Slicing-87-001,8,31205,31227,31228,12,60,20,2
1210,MVN-S-Slicing-87-001,3,31229,31347,31348,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31289,31407,31408,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31349,31467,31468,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31409,31527,31528,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31469,31587,31588,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31529,31647,31648,60,60,30,2
1210,MVN-S-Slicing-87-001,3,31649,31675,31676,14,60,30,2
1211,MVN-S-Slicing-87-001,2,31677,31795,31796,60,60,30,2
1211,MVN-S-Slicing-87-001,2,31737,31855,31856,60,60,30,2
1211,MVN-S-Slicing-87-001,2,31797,31915,31916,60,60,30,2
1211,MVN-S-Slicing-87-001,2,31857,31975,31976,60,60,30,2
1211,MVN-S-Slicing-87-001,2,31917,32035,32036,60,60,30,2
1211,MVN-S-Slicing-87-001,2,31977,32095,32096,60,60,30,2
1211,MVN-S-Slicing-87-001,2,32037,32155,32156,60,60,30,2
1211,MVN-S-Slicing-87-001,2,32097,32215,32216,60,60,30,2
1211,MVN-S-Slicing-87-001,2,32217,32251,32252,18,60,30,2
1212,MVN-S-Slicing-87-001,4,32253,32430,32431,60,60,30,3
1212,MVN-S-Slicing-87-001,4,32433,32460,32461,10,60,30,3
1213,MVN-S-Slicing-87-001,7,32462,32521,32522,60,60,20,1
1213,MVN-S-Slicing-87-001,7,32482,32541,32542,60,60,20,1
1213,MVN-S-Slicing-87-001,7,32502,32561,32562,60,60,20,1
1213,MVN-S-Slicing-87-001,7,32522,32581,32582,60,60,20,1
1213,MVN-S-Slicing-87-001,7,32542,32601,32602,60,60,20,1
1213,MVN-S-Slicing-87-001,7,32602,32604,32605,3,60,20,1
1214,MVN-S-Slicing-87-001,4,32605,32782,32783,60,60,30,3
1214,MVN-S-Slicing-87-001,4,32695,32872,32873,60,60,30,3
1214,MVN-S-Slicing-87-001,4,32785,32962,32963,60,60,30,3
1214,MVN-S-Slicing-87-001,4,32875,33052,33053,60,60,30,3
1214,MVN-S-Slicing-87-001,4,32965,33142,33143,60,60,30,3
1214,MVN-S-Slicing-87-001,4,33055,33232,33233,60,60,30,3
1214,MVN-S-Slicing-87-001,4,33145,33322,33323,60,60,30,3
1214,MVN-S-Slicing-87-001,4,33235,33412,33413,60,60,30,3
1214,MVN-S-Slicing-87-001,4,33325,33502,33503,60,60,30,3
1214,MVN-S-Slicing-87-001,4,33505,33508,33509,2,60,30,3
1215,MVN-S-Slicing-87-001,8,33509,33627,33628,60,60,20,2
1215,MVN-S-Slicing-87-001,8,33549,33667,33668,60,60,20,2
1215,MVN-S-Slicing-87-001,8,33589,33707,33708,60,60,20,2
1215,MVN-S-Slicing-87-001,8,33629,33747,33748,60,60,20,2
1215,MVN-S-Slicing-87-001,8,33749,33785,33786,19,60,20,2
1216,MVN-S-Slicing-87-001,4,33787,33964,33965,60,60,30,3
1216,MVN-S-Slicing-87-001,4,33967,33967,33968,1,60,30,3
1217,MVN-S-Slicing-87-001,7,33969,34028,34029,60,60,20,1
1217,MVN-S-Slicing-87-001,7,33989,34048,34049,60,60,20,1
1217,MVN-S-Slicing-87-001,7,34049,34056,34057,8,60,20,1
1218,MVN-S-Slicing-87-001,5,34057,34116,34117,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34077,34136,34137,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34097,34156,34157,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34117,34176,34177,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34137,34196,34197,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34157,34216,34217,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34177,34236,34237,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34197,34256,34257,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34217,34276,34277,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34237,34296,34297,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34257,34316,34317,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34277,34336,34337,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34297,34356,34357,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34317,34376,34377,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34337,34396,34397,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34357,34416,34417,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34377,34436,34437,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34397,34456,34457,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34417,34476,34477,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34437,34496,34497,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34457,34516,34517,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34477,34536,34537,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34497,34556,34557,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34517,34576,34577,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34537,34596,34597,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34557,34616,34617,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34577,34636,34637,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34597,34656,34657,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34617,34676,34677,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34637,34696,34697,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34657,34716,34717,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34677,34736,34737,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34697,34756,34757,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34717,34776,34777,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34737,34796,34797,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34757,34816,34817,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34777,34836,34837,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34797,34856,34857,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34817,34876,34877,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34837,34896,34897,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34857,34916,34917,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34877,34936,34937,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34897,34956,34957,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34917,34976,34977,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34937,34996,34997,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34957,35016,35017,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34977,35036,35037,60,60,20,1
1218,MVN-S-Slicing-87-001,5,34997,35056,35057,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35017,35076,35077,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35037,35096,35097,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35057,35116,35117,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35077,35136,35137,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35097,35156,35157,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35117,35176,35177,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35137,35196,35197,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35157,35216,35217,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35177,35236,35237,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35197,35256,35257,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35217,35276,35277,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35237,35296,35297,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35257,35316,35317,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35277,35336,35337,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35297,35356,35357,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35317,35376,35377,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35337,35396,35397,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35357,35416,35417,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35377,35436,35437,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35397,35456,35457,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35417,35476,35477,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35437,35496,35497,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35457,35516,35517,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35477,35536,35537,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35497,35556,35557,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35517,35576,35577,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35537,35596,35597,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35557,35616,35617,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35577,35636,35637,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35597,35656,35657,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35617,35676,35677,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35637,35696,35697,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35657,35716,35717,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35677,35736,35737,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35697,35756,35757,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35717,35776,35777,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35737,35796,35797,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35757,35816,35817,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35777,35836,35837,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35797,35856,35857,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35817,35876,35877,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35837,35896,35897,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35857,35916,35917,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35877,35936,35937,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35897,35956,35957,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35917,35976,35977,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35937,35996,35997,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35957,36016,36017,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35977,36036,36037,60,60,20,1
1218,MVN-S-Slicing-87-001,5,35997,36056,36057,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36017,36076,36077,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36037,36096,36097,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36057,36116,36117,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36077,36136,36137,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36097,36156,36157,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36117,36176,36177,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36137,36196,36197,60,60,20,1
1218,MVN-S-Slicing-87-001,5,36157,36216,36217,60,60,20,1
1219,MVN-S-Slicing-87-001,8,36217,36311,36312,48,60,20,2
1220,MVN-S-Slicing-87-001,7,36313,36372,36373,60,60,20,1
1220,MVN-S-Slicing-87-001,7,36333,36392,36393,60,60,20,1
1220,MVN-S-Slicing-87-001,7,36353,36412,36413,60,60,20,1
1220,MVN-S-Slicing-87-001,7,36413,36416,36417,4,60,20,1
1221,MVN-S-Slicing-87-001,5,36417,36476,36477,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36437,36496,36497,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36457,36516,36517,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36477,36536,36537,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36497,36556,36557,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36517,36576,36577,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36537,36596,36597,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36557,36616,36617,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36577,36636,36637,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36597,36656,36657,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36617,36676,36677,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36637,36696,36697,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36657,36716,36717,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36677,36736,36737,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36697,36756,36757,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36717,36776,36777,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36737,36796,36797,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36757,36816,36817,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36777,36836,36837,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36797,36856,36857,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36817,36876,36877,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36837,36896,36897,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36857,36916,36917,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36877,36936,36937,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36897,36956,36957,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36917,36976,36977,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36937,36996,36997,60,60,20,1
1221,MVN-S-Slicing-87-001,5,36957,37016,37017,60,60,20,1
1221,MVN-S-Slicing-87-001,5,37017,37024,37025,8,60,20,1
1222,MVN-S-Slicing-87-001,7,37025,37084,37085,60,60,20,1
1222,MVN-S-Slicing-87-001,7,37045,37104,37105,60,60,20,1
1222,MVN-S-Slicing-87-001,7,37105,37115,37116,11,60,20,1
1223,MVN-S-Slicing-87-001,4,37116,37221,37222,36,60,30,3
1224,MVN-S-Slicing-87-001,8,37224,37342,37343,60,60,20,2
1224,MVN-S-Slicing-87-001,8,37264,37382,37383,60,60,20,2
1224,MVN-S-Slicing-87-001,8,37304,37422,37423,60,60,20,2
1224,MVN-S-Slicing-87-001,8,37344,37462,37463,60,60,20,2
1224,MVN-S-Slicing-87-001,8,37464,37492,37493,15,60,20,2
1225,MVN-S-Slicing-87-001,2,37494,37612,37613,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37554,37672,37673,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37614,37732,37733,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37674,37792,37793,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37734,37852,37853,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37794,37912,37913,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37854,37972,37973,60,60,30,2
1225,MVN-S-Slicing-87-001,2,37914,38032,38033,60,60,30,2
1225,MVN-S-Slicing-87-001,2,38034,38066,38067,17,60,30,2
1226,MVN-S-Slicing-87-001,3,38067,38185,38186,60,60,30,2
1226,MVN-S-Slicing-87-001,3,38127,38245,38246,60,60,30,2
1226,MVN-S-Slicing-87-001,3,38247,38259,38260,7,60,30,2
1227,MVN-S-Slicing-87-001,4,38261,38438,38439,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38351,38528,38529,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38441,38618,38619,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38531,38708,38709,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38621,38798,38799,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38711,38888,38889,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38801,38978,38979,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38891,39068,39069,60,60,30,3
1227,MVN-S-Slicing-87-001,4,38981,39158,39159,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39071,39248,39249,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39161,39338,39339,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39251,39428,39429,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39341,39518,39519,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39431,39608,39609,60,60,30,3
1227,MVN-S-Slicing-87-001,4,39521,39698,39699,60,60,30,3
